energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
2750000000.0  79440000000.0  26900000.0  1.9688999999999999  0.0816  0.0101
3000000000.0  74600000000.0  24840000.0  2.2936  0.09369999999999999  0.0117
3250000000.0  70480000000.0  23080000.0  2.6384  0.10560000000000001  0.0134
3500000000.0  66920000000.0  21560000.0  3.0024  0.1176  0.0151
3750000000.0  63810000000.0  20240000.000000004  3.3850000000000002  0.1295  0.017
4000000000.0  61080000000.0  19080000.0  3.7854  0.1414  0.0189
4500000000.0  56500000000.0  17120000.0  4.6366000000000005  0.1858  0.023
5000000000.0  52810000000.0  15540000.0  5.5520000000000005  0.22649999999999998  0.0273
5500000000.0  49780000000.0  14230000.0  6.527200000000001  0.26530000000000004  0.0318
6000000000.0  47240000000.0  13140000.0  7.5582  0.3028  0.0365
6500000000.0  45090000000.0  12200000.0  8.6415  0.3395  0.0414
7000000000.0  43250000000.0  11400000.0  9.7737  0.3755  0.04650000000000001
8000000000.0  40250000000.0  10080000.0  1.22  0.5061  0.0572
9000000000.0  37930000000.0  9038000.0  1.47  0.6224000000000001  0.0683
10000000000.0  36080000000.0  8200000.0  1.74  0.7306999999999999  0.07980000000000001
